,Period Code,Cycle ID,B_2,B_3,B_10,B_15,B_16,B_17,B_18,B_19,B_21,B_24,B_25,timestamp,Good/Bad
203,2,85,0.0002,0.0004,21.6,47.19,522.63,2387.96,8137.66,8.3954,391.0,39.13,23.4072,03/01/2020 23:00,0
204,2,86,0.0004,0.0,21.61,47.27,522.26,2388.01,8138.02,8.3958,391.0,38.87,23.4982,03/01/2020 23:05,0
205,2,88,0.0007,-0.0002,21.6,47.04,522.62,2388.0,8139.82,8.3851,391.0,39.06,23.4173,03/01/2020 23:15,0
206,2,89,0.0017,0.0005,21.61,47.18,522.42,2388.08,8135.49,8.4143,393.0,39.18,23.4148,03/01/2020 23:20,0
207,2,90,0.0019,-0.0003,21.61,47.21,522.04,2388.0,8138.51,8.3922,390.0,38.9,23.4878,03/01/2020 23:25,0
208,2,91,-0.0007,-0.0002,21.61,47.15,522.48,2388.05,8134.67,8.4026,391.0,39.1,23.3972,03/01/2020 23:30,0
209,2,92,-0.0006,0.0005,21.6,47.13,522.45,2388.0,8137.35,8.3919,392.0,38.81,23.2772,03/01/2020 23:35,0
210,2,93,0.0019,-0.0004,21.61,47.24,522.52,2388.0,8137.98,8.4005,392.3543689320388,38.94,23.3075,03/01/2020 23:40,0
211,2,94,0.0,0.0005,21.61,47.38,522.74,2387.99,8141.01,8.4075,392.0,39.15,23.4165,03/01/2020 23:45,0
212,2,95,-0.0022,0.0002,21.61,47.06,522.37,2388.02,8143.1846341463415,8.3773,392.0,38.98,23.4318,03/01/2020 23:50,0
213,2,97,0.0008,0.0001,21.61,47.19,521.8514285714285,2388.06,8135.99,8.4202,391.0,39.06,23.3578,03/02/2020 00:00,0
214,2,98,-0.0001,0.0003,21.61,47.21,522.92,2387.98,8140.08,8.4115,391.0,39.08,23.5011,03/02/2020 00:05,0
215,2,99,-0.0034,-0.0004,21.61,47.13,522.5,2388.0,8138.18,8.4179,393.0,39.15,23.3414,03/02/2020 00:10,0
216,2,100,0.0076,-0.0001,21.61,47.21,522.01,2388.05,8135.5,8.4107,390.0,38.900388349514564,23.331,03/02/2020 00:15,0
217,2,102,0.0016,0.0001,21.6,47.19,522.05,2388.04,8136.45,8.4052,391.0,38.92,23.3453,03/02/2020 00:25,0
218,2,103,-0.0022,0.0002,21.61,47.23,522.36,2388.02,8144.59,8.4148,392.0,39.12,23.4403,03/02/2020 00:31,0
219,2,104,-0.0034,0.0002,21.61,47.26,522.18,2388.07,8142.03,8.4037,390.0,39.03,23.4053,03/02/2020 00:35,0
220,2,105,-0.005,0.0004,21.60930693069307,47.32,522.11,2388.05,8140.65,8.4056,392.0,39.0,23.3467,03/02/2020 00:40,0
221,2,107,0.0011,-0.0001,21.61,47.16,522.34,2388.05,8136.62,8.3723,393.0,39.13,23.5191,03/02/2020 00:50,0
222,2,109,0.0014,0.0,21.61,47.28,522.0,2388.0533170731705,8145.36,8.4061,391.0,39.1,23.3497,03/02/2020 01:00,0
223,2,110,-0.0013,-0.0002,21.61,47.31,522.27,2388.02,8140.04,8.3723,391.0,39.06,23.3997,03/02/2020 01:05,0
224,2,111,0.0039,0.0,21.61,47.18,522.32,2387.99,8137.95,8.4437,392.0,39.16,23.4703,03/02/2020 01:10,0
225,2,112,-0.0023,-0.0002,21.61,47.37,522.23,2388.0,8138.79,8.4025,392.0,39.06,23.3444,03/02/2020 01:15,0
226,2,114,-0.0005,-0.0002,21.61,47.19,522.13,2388.02,8138.67,8.4119,391.0,39.06,23.3784,03/02/2020 01:25,0
227,2,116,-0.001,0.0004,21.61,47.01,522.48,2388.02,8145.28,8.3895,391.0,38.96,23.33670980392157,03/02/2020 01:35,0
228,2,117,-0.0031,0.0,21.61,47.23,522.39,2388.03,8139.95,8.4365,392.0,39.05,23.432,03/02/2020 01:40,0
229,2,118,-0.0013,0.0004,21.61,47.11,522.23,2388.05,8141.01,8.3735,392.0,39.04,23.2912,03/02/2020 01:45,0
230,2,119,0.0,-0.0002,21.61,47.24,522.21,2388.0,8141.97,8.4236,392.0,38.74,23.3731,03/02/2020 01:50,0
231,2,122,0.0011,0.0003,21.61,47.23,521.96,2387.97,8136.04,8.3783,392.0,38.88,23.3284,03/02/2020 02:06,0
232,2,123,-0.001,-0.0004,21.60930693069307,47.21,522.14,2388.03,8134.83,8.3887,391.0,38.86,23.4492,03/02/2020 02:10,0
233,2,124,-0.0002,0.0004,21.61,47.06,522.64,2387.99,8135.96,8.4049,392.0,39.03,23.3364,03/02/2020 02:15,0
234,2,127,-0.0002,-0.0004,21.61,47.21,522.2,2388.08,8134.49,8.4476,391.0,39.08,23.34,03/02/2020 02:30,0
235,2,128,-0.0008,0.0,21.6,47.2,522.36,2388.05,8142.32,8.4098,392.0,39.05,23.3966,03/02/2020 02:35,0
236,2,130,0.0035,-0.0003,21.61,47.26,522.4,2388.05,8137.8,8.4145,391.0,38.92,23.3645,03/02/2020 02:45,0
237,2,131,-0.0001,0.0001,21.61,47.36,522.37,2387.98,8141.5,8.4074,392.0,39.02,23.33670980392157,03/02/2020 02:50,0
238,2,132,0.0002,0.0006,21.61,47.12,521.8514285714285,2388.03,8140.33,8.4102,390.0,38.91,23.313,03/02/2020 02:55,0
239,2,133,-1.8932038834951457e-05,-0.0004,21.61,47.18,521.71,2388.05,8140.53,8.4054,392.0,38.89,23.2668,03/02/2020 03:00,0
240,2,134,0.0026,0.0001,21.6,47.17,521.95,2388.02,8142.84,8.381,390.0,38.95,23.3367,03/02/2020 03:05,0
241,2,135,0.0009,-0.0002,21.61,47.34,522.13,2388.03,8129.68,8.4108,392.0,38.91,23.3992,03/02/2020 03:10,0
242,2,136,0.001,-0.0003,21.61,47.09,521.86,2387.99,8142.13,8.3889,389.0,39.0,23.4236,03/02/2020 03:15,0
243,2,137,0.0044,-0.0004,21.61,47.39,522.21,2388.0,8135.55,8.369,391.0,38.98,23.3517,03/02/2020 03:20,0
244,2,139,-0.0003,0.0005,21.61,47.3,522.61,2388.03,8139.9,8.3919,391.0,38.94,23.4316,03/02/2020 03:30,0
245,2,140,0.0014,-0.0001,21.61,47.32,522.49,2387.95,8139.78,8.4243,392.0,39.01,23.474,03/02/2020 03:35,0
246,2,141,0.0019,0.0003,21.61,47.43,522.5,2388.05,8143.1846341463415,8.4254,392.3543689320388,39.02,23.4038,03/02/2020 03:40,0
247,2,142,-0.0007,9.509803921568627e-05,21.61,47.3,522.18,2388.04,8134.04,8.3936,391.0,39.0,23.4716,03/02/2020 03:45,0
248,2,143,0.0001,0.0004,21.61,47.3,521.73,2388.05,8138.17,8.423,393.0,38.82,23.4197,03/02/2020 03:50,0
249,2,149,-0.002,-0.0003,21.61,47.31,521.87,2388.0,8138.62,8.387,391.0,38.89,23.33670980392157,03/02/2020 04:20,0
250,2,150,-0.0021,0.0004,21.61,47.15,522.22,2388.0533170731705,8138.55,8.4175,391.0,39.03,23.2996,03/02/2020 04:25,0
251,2,153,0.0043,0.0002,21.61,47.29,521.82,2388.07,8134.54,8.4262,392.0,38.71,23.3222,03/02/2020 04:40,0
252,2,154,0.0012,0.0001,21.6,47.23,522.21,2388.02,8137.22,8.4161,391.0,38.89,23.4216,03/02/2020 04:45,0
253,2,155,-0.0022,-0.0003,21.61,47.23,521.91,2388.07,8146.25,8.4029,392.0,38.99,23.3634,03/02/2020 04:50,0
254,2,156,-0.0045,0.0004,21.61,47.31,522.14,2388.07,8139.57,8.4075,391.0,39.07,23.3474,03/02/2020 04:55,0
255,2,157,-0.0014,-0.0004,21.61,47.45,522.25,2388.06,8143.04,8.4137,394.0,38.97,23.2225,03/02/2020 05:00,0
256,2,158,0.0014,0.0001,21.61,47.45,522.32,2388.03,8140.57,8.4324,392.0,39.03,23.422,03/02/2020 05:05,0
257,2,159,-0.0018,-0.0003,21.61,47.26,522.2,2388.0,8138.61,8.4138,393.0,38.89,23.3979,03/02/2020 05:10,0
258,2,160,0.0033,-0.0003,21.61,47.46,521.96,2388.05,8144.03,8.4012,393.0,38.92,23.4119,03/02/2020 05:15,0
259,2,161,-0.0031,0.0003,21.61,47.19,521.96,2388.04,8140.21,8.4601,393.0,38.83,23.4036,03/02/2020 05:20,0
260,2,162,0.0028,0.0003,21.61,47.42,522.09,2388.01,8134.78,8.3739,392.0,39.05,23.4045,03/02/2020 05:25,0
261,2,164,0.0043,0.0003,21.61,47.32,521.74,2388.04,8138.6,8.4304,391.0,38.97,23.4381,03/02/2020 05:35,0
262,2,165,-1.8932038834951457e-05,0.0004,21.60930693069307,47.39,522.28,2387.97,8134.48,8.4068,392.0,38.93,23.4707,03/02/2020 05:40,0
263,2,166,-0.0068,0.0002,21.61,47.43,521.8514285714285,2388.01,8142.11,8.4111,392.0,38.87,23.4352,03/02/2020 05:45,0
264,2,167,0.0005,-0.0001,21.61,47.39,522.11,2388.03,8148.57,8.4261,393.0,38.84,23.3977,03/02/2020 05:50,0
265,2,168,-0.0026,-0.0003,21.61,47.3,521.89,2388.04,8135.51,8.4329,391.0,38.84,23.3787,03/02/2020 05:55,0
266,2,169,-0.0004,0.0003,21.61,47.33,521.77,2388.09,8141.96,8.4214,391.0,38.93,23.3766,03/02/2020 06:00,0
267,2,170,0.0025,0.0004,21.61,47.35,522.36,2388.07,8140.59,8.4079,394.0,38.88,23.3532,03/02/2020 06:05,0
268,2,171,0.0012,0.0005,21.61,47.34,521.89,2388.02,8143.29,8.4027,392.0,38.91,23.287,03/02/2020 06:10,0
269,2,172,-0.0041,0.0004,21.61,47.25,521.42,2388.09,8134.03,8.4109,392.0,39.09,23.3496,03/02/2020 06:16,0
270,2,173,0.0003,-0.0002,21.61,47.27,521.4,2388.05,8140.73,8.4288,392.0,38.92,23.3576,03/02/2020 06:20,0
271,2,174,-1.8932038834951457e-05,-0.0003,21.61,47.31,521.85,2388.04,8144.79,8.3994,394.0,39.02,23.3513,03/02/2020 06:25,0
272,2,177,0.0004,-0.0001,21.60930693069307,47.42,521.95,2388.04,8139.0,8.4153,393.0,38.74,23.3538,03/02/2020 06:40,0
273,2,179,-0.0024,-0.0001,21.61,47.37,522.48,2388.03,8140.62,8.4462,394.0,38.91,23.3329,03/02/2020 06:50,0
274,2,180,-0.0011,0.0,21.61,47.52,521.76,2388.05,8139.98,8.4404,392.0,39.04,23.3712,03/02/2020 06:55,0
275,2,181,0.0003,-0.0002,21.61,47.27,522.19,2388.01,8134.52,8.4148,393.0,38.92,23.3777,03/02/2020 07:00,0
276,2,182,0.0,-0.0002,21.61,47.52,522.39,2388.09,8143.47,8.4072,392.0,39.04,23.2931,03/02/2020 07:05,0
277,2,183,-0.0015,-0.0002,21.61,47.24,521.84,2388.06,8142.25,8.4225,392.0,38.85,23.3851,03/02/2020 07:10,0
278,2,184,0.0037,0.0,21.61,47.47,521.86,2388.06,8142.27,8.3996,394.0,38.85,23.4003,03/02/2020 07:15,0
279,2,186,-0.0004,0.0002,21.61,47.47,521.82,2388.16,8145.64,8.4131,393.0,38.75,23.3416,03/02/2020 07:25,0
280,2,190,0.0013,0.0004,21.61,47.2,521.73,2388.03,8139.4,8.4128,393.0,39.04,23.33670980392157,03/02/2020 07:45,0
281,2,191,-0.0009,0.0004,21.61,47.4,521.92,2388.05,8142.41,8.4694,393.0,38.93,23.3507,03/02/2020 07:50,0
282,2,192,0.0003,0.0002,21.6,47.49,521.7,2388.09,8141.81,8.423759708737864,392.0,38.87,23.3049,03/02/2020 07:55,0
283,2,193,-0.0021,-0.0003,21.61,47.3,521.16,2388.08,8144.36,8.4143,393.0,38.73,23.2606,03/02/2020 08:00,0
284,2,194,-0.0003,-0.0003,21.61,47.69,522.17,2388.1,8142.38,8.4304,393.0,38.9,23.3282,03/02/2020 08:06,0
285,2,195,-0.0026,9.509803921568627e-05,21.61,47.32,521.92,2388.07,8147.43,8.4224,393.0,39.09,23.3326,03/02/2020 08:10,0
286,2,196,0.0003,0.0004,21.61,47.43,522.02,2388.06,8139.28,8.4614,393.0,39.04,23.3682,03/02/2020 08:15,0
287,2,197,0.0018,0.0005,21.61,47.36,521.47,2388.06,8148.8,8.4387,390.0,38.79,23.3426,03/02/2020 08:20,0
288,2,198,-0.0051,0.0003,21.61,47.14,521.5,2388.05,8146.21,8.441,392.0,38.9,23.2813,03/02/2020 08:25,0
289,2,200,-0.0017,0.0,21.61,47.44,521.69,2388.07,8144.69,8.4143,394.0,38.95,23.4101,03/02/2020 08:35,0
290,2,201,0.0021,0.0002,21.61,47.44,521.88,2388.1,8144.5,8.4458,392.0,38.900388349514564,23.3551,03/02/2020 08:40,0
291,2,202,-0.0001,0.0003,21.61,47.45,522.01,2388.03,8148.95,8.4287,392.0,38.68,23.1814,03/02/2020 08:45,0
292,2,203,0.0048,0.0001,21.61,47.58,521.41,2388.12,8137.27,8.4197,393.0,38.7,23.1596,03/02/2020 08:50,0
293,2,204,0.0012,0.0003,21.61,47.43,521.33,2388.06,8145.46,8.4779,393.0,38.93,23.3788,03/02/2020 08:55,0
294,2,207,-0.0003,-0.0004,21.61,47.39,521.55,2388.04,8146.73,8.4175,392.0,38.87,23.308,03/02/2020 09:10,0
295,2,208,0.0004,0.0004,21.61,47.51,521.64,2388.11,8140.99,8.458,394.0,38.900388349514564,23.2931,03/02/2020 09:15,0
296,2,210,-0.005,0.0001,21.61,47.51,521.77,2388.08,8141.12,8.4317,393.0,38.92,23.2484,03/02/2020 09:25,0
297,2,213,-0.0039,0.0,21.61,47.56,521.65,2388.05,8144.0,8.4354,392.0,38.73,23.3246,03/02/2020 09:40,0
298,2,214,0.0017,-0.0002,21.61,47.49,521.81,2388.13,8148.16,8.4428,390.0,38.82,23.2857,03/02/2020 09:45,0
299,2,215,-0.0004,0.0005,21.61,47.57,521.02,2388.09,8141.9,8.4192,395.0,38.72,23.117,03/02/2020 09:50,0
300,2,216,-0.0021,0.0005,21.61,47.53,522.19,2388.06,8144.7,8.452,393.0,38.97,23.3221,03/02/2020 09:55,0
301,2,217,0.0023,0.0005,21.61,47.51,521.29,2388.08,8148.52,8.4982,392.0,38.94,23.2658,03/02/2020 10:00,0
302,2,218,0.0033,9.509803921568627e-05,21.61,47.56,521.7,2388.02,8146.85,8.4763,394.0,38.87,23.2734,03/02/2020 10:05,0
303,2,219,0.0029,0.0001,21.61,47.71,521.74,2388.12,8147.72,8.46,393.0,38.78,23.371,03/02/2020 10:11,0
304,2,220,-0.0036,-0.0002,21.61,47.54,520.77,2388.11,8148.15,8.4123,392.0,38.86,23.3541,03/02/2020 10:15,0
305,2,222,0.001,0.0001,21.61,47.52,521.46,2388.1,8144.87,8.4414,393.0,38.75,23.3147,03/02/2020 10:25,0
306,2,223,-0.0002,0.0003,21.61,47.62,520.84,2388.12,8152.25,8.4348,393.0,38.84,23.2077,03/02/2020 10:30,0
307,2,224,-0.001,0.0001,21.61,47.74,521.16,2388.12,8148.63,8.423759708737864,394.0,38.79,23.2336,03/02/2020 10:35,0
308,2,225,0.0014,0.0,21.61,47.67,521.33,2388.15,8150.97,8.4357,393.0,38.75,23.209,03/02/2020 10:40,0
309,2,226,-0.0018,0.0002,21.61,47.46,521.59,2388.11,8143.41,8.4744,394.0,38.83,23.3575,03/02/2020 10:46,0
310,2,227,0.0014,0.0004,21.61,47.66,521.28,2388.09,8148.82,8.4472,393.0,38.8,23.2895,03/02/2020 10:50,0
311,2,228,-0.0017,0.0001,21.61,47.46,521.18,2388.1,8152.87,8.4493,394.0,38.72,23.2553,03/02/2020 10:55,0
312,2,230,-0.0002,0.0004,21.61,47.69,520.94,2388.09,8148.9,8.4482,394.0,38.71,23.2213,03/02/2020 11:05,0
313,2,232,0.0027,0.0004,21.61,47.56,520.9,2388.07,8151.93,8.4395,394.0,38.7,23.2459,03/02/2020 11:15,0
314,2,234,-0.0022,-0.0002,21.61,47.58,521.42,2388.1,8143.1846341463415,8.4341,394.0,38.87,23.2635,03/02/2020 11:25,0
315,2,235,0.0019,0.0002,21.61,47.85,521.66,2388.12,8149.47,8.4699,394.0,38.82,23.2137,03/02/2020 11:30,0
316,2,236,-0.0044,0.0003,21.61,47.63,521.17,2388.11,8147.85,8.4679,394.0,38.63,23.275,03/02/2020 11:35,0
317,2,240,-0.0017,-0.0002,21.61,47.66,521.18,2388.11,8152.44,8.482,393.0,38.76,23.314,03/02/2020 11:55,0
318,2,241,-0.0026,0.0001,21.61,47.7,521.1,2388.13,8151.05,8.4423,396.0,38.8,23.1703,03/02/2020 12:00,0
319,2,242,-0.0008,0.0004,21.61,47.54,521.6,2388.08,8155.17,8.4377,393.0,38.78,23.2157,03/02/2020 12:05,0
320,2,243,0.0042,-0.0002,21.61,47.55,521.05,2388.06,8152.43,8.4661,395.0,38.57,23.2729,03/02/2020 12:10,0
321,2,244,-0.0013,0.0005,21.61,47.71,520.6,2388.14,8156.27,8.4785,393.0,38.57,23.3427,03/02/2020 12:15,0
322,2,245,-0.0016,0.0005,21.61,47.75,521.03,2388.12,8152.57,8.4748,395.0,38.73,23.2067,03/02/2020 12:20,0
323,2,246,0.0001,0.0003,21.61,47.72,521.27,2388.11,8149.52,8.4702,396.0,38.66,23.27,03/02/2020 12:25,0
324,2,247,-0.0013,-0.0002,21.61,47.7,520.61,2388.14,8149.5,8.4745,394.0,38.58,23.2229,03/02/2020 12:30,0
325,2,248,0.0048,0.0001,21.61,47.75,520.49,2388.12,8156.5,8.5015,392.0,38.8,23.19,03/02/2020 12:35,0
326,2,249,0.0013,-0.0004,21.61,47.66,520.7,2388.13,8153.91,8.4615,395.0,38.88,23.2251,03/02/2020 12:40,0
327,2,250,-0.0029,0.0004,21.61,47.79,520.37,2388.07,8153.25,8.4495,394.0,38.71,23.1868,03/02/2020 12:45,0
328,2,254,-0.0009,0.0005,21.61,47.95,520.83,2388.15,8157.22,8.4604,393.0,38.78,23.1766,03/02/2020 13:05,0
329,2,255,0.0012,0.0006,21.61,47.67,520.85,2388.12,8156.91,8.4829,395.0,38.67,23.2282,03/02/2020 13:10,0
330,2,256,-0.0044,9.509803921568627e-05,21.61,47.77,520.67,2388.12,8153.87,8.5297,395.0,38.62,23.2518,03/02/2020 13:15,0
331,2,257,0.0,-0.0002,21.61,48.02,520.95,2388.14,8158.12,8.4847,395.0,38.64,23.2133,03/02/2020 13:20,1
332,2,258,0.0007,0.0,21.61,47.66,520.79,2388.18,8156.39,8.4796,394.0,38.49,23.1194,03/02/2020 13:25,1
333,2,260,0.0027,0.0001,21.61,47.380686274509806,520.54,2388.04,8158.73,8.4766,392.0,38.44,23.153,03/02/2020 13:35,1
334,2,261,-0.0009,0.0003,21.61,48.03,519.98,2388.13,8157.24,8.4775,393.0,38.58,23.1426,03/02/2020 13:40,1
335,2,262,0.0068,-0.0002,21.61,47.82,521.8514285714285,2388.12,8157.1,8.467,395.0,38.4,23.1573,03/02/2020 13:45,1
336,2,264,-0.0017,0.0005,21.61,48.07,520.47,2388.15,8154.78,8.522,395.0,38.67,23.2342,03/02/2020 13:55,1
337,2,265,-0.0035,0.0004,21.61,47.66,520.27,2388.12,8160.3,8.5185,395.0,38.66,23.0402,03/02/2020 14:00,1
338,2,267,0.0,0.0003,21.61,47.380686274509806,520.2,2388.15,8161.44,8.4596,395.0,38.49,23.1591,03/02/2020 14:10,1
339,2,268,0.0006,0.0,21.61,47.96,520.93,2388.15,8161.33,8.5129,395.0,38.55,23.1937,03/02/2020 14:15,1
340,2,269,-0.0002,-0.0002,21.61,48.09,519.74,2388.14,8159.05,8.5043,395.0,38.71,22.9897,03/02/2020 14:20,1
341,2,271,0.0001,0.0002,21.61,48.14,519.97,2388.21,8158.97,8.5014,395.0,38.49,22.9721,03/02/2020 14:30,1
342,2,272,-0.0004,0.0001,21.61,47.96,520.56,2388.2,8155.61,8.5126,395.0,38.48,23.1781,03/02/2020 14:35,1
343,2,273,-0.0036,-0.0003,21.61,47.88,519.72,2388.2,8163.69,8.5098,394.0,38.53,23.1182,03/02/2020 14:40,1
344,2,278,0.0,-0.0003,21.61,47.99,519.72,2388.24,8160.69,8.5285,396.0,38.49,23.0702,03/02/2020 15:05,1
345,2,279,0.0006,0.0005,21.61,48.13,519.66,2388.26,8164.77,8.5237,395.0,38.51,23.046,03/02/2020 15:10,1
346,2,280,-0.0061,0.0,21.61,48.12,519.91,2388.21,8163.77,8.4889,396.0,38.56,23.1462,03/02/2020 15:15,1
347,2,281,-0.0009,-0.0003,21.61,48.17,521.8514285714285,2388.15,8167.57,8.5377,398.0,38.52,23.0385,03/02/2020 15:20,1
348,2,283,0.0046,9.509803921568627e-05,21.61,48.21,520.07,2388.2,8174.85,8.5199,392.3543689320388,38.42,23.0358,03/02/2020 15:30,1
349,2,284,-0.0006,0.0001,21.60930693069307,48.18,519.95,2388.21,8166.83,8.5291,395.0,38.23,23.1196,03/02/2020 15:35,1
350,2,285,-0.0007,0.0004,21.61,48.27,519.91,2388.22,8164.83,8.5242,396.0,38.39,23.1155,03/02/2020 15:40,1
351,2,287,-0.0005,0.0006,21.61,48.12,519.81,2388.21,8175.57,8.5365,398.0,38.43,23.0848,03/02/2020 15:50,1
353,3,1,0.0008,0.0005,21.61,47.14,522.24,2388.0,8138.4,8.4207,391.0,38.96,23.3205,03/02/2020 15:55,0
354,3,2,-0.001,0.0,21.61,47.35,522.03,2388.01,8137.38,8.3949,390.0,39.07,23.4369,03/02/2020 16:00,0
355,3,4,0.0008,-0.0002,21.61,47.44,522.31,2388.07,8139.35,8.394,391.0,38.895199999999996,23.4901,03/02/2020 16:10,0
356,3,5,0.002,0.0004,21.61,47.16,522.0,2388.03,8135.99,8.4233,391.0,38.9,23.419,03/02/2020 16:15,0
357,3,6,-0.001,-0.0003,21.61,47.12,521.7916666666666,2388.08,8137.99,8.4126,392.0,39.04,23.4656,03/02/2020 16:20,0
358,3,7,-0.0018,-0.0003,21.61,47.26,522.08,2388.01,8141.85,8.4369,393.0,38.895199999999996,23.4051,03/02/2020 16:25,0
359,3,9,0.0,0.0003,21.61,47.16,522.47,2388.09,8136.84,8.4151,392.0,39.02,23.3873,03/02/2020 16:35,0
360,3,11,-0.0009,0.0002,21.61,47.411796875,522.02,2388.01,8138.08,8.4237,391.0,38.8,23.4161,03/02/2020 16:45,0
361,3,12,-0.0029,0.0003,21.61,47.17,522.07,2388.02,8141.09,8.3779,393.0,38.9,23.3028,03/02/2020 16:50,0
362,3,13,0.0002,-1.0317460317460313e-05,21.61,47.25,522.26,2388.06,8138.75,8.3743,390.0,39.16,23.3372,03/02/2020 16:55,0
363,3,15,-0.0015,0.0001,21.61,47.15,522.0,2388.06,8138.07,8.4311,392.74603174603175,39.02,23.2825,03/02/2020 17:05,0
364,3,16,-0.0064,-0.0002,21.61,47.26,522.25,2387.97,8137.26,8.4147,391.0,38.94,23.4078,03/02/2020 17:10,0
365,3,17,-0.0018,-0.0001,21.61,47.35,522.37,2387.99,8140.24,8.4018,393.0,39.13,23.4031,03/02/2020 17:15,0
366,3,18,-0.0013,-0.0005,21.61,47.38,521.8,2388.05,8141.53,8.4244,390.0,39.0,23.3709,03/02/2020 17:20,0
367,3,19,0.0029,-0.0004,21.61,47.23,522.18,2387.99,8144.32,8.413,391.0,39.12,23.4505,03/02/2020 17:25,0
368,3,21,-0.0006,0.0004,21.61,47.27,522.67,2387.98,8138.16,8.4302,392.0,39.13,23.3923,03/02/2020 17:35,0
369,3,22,-0.0052,-0.0001,21.61,47.3,522.53,2388.02,8141.91,8.432,392.0,39.09,23.4213,03/02/2020 17:40,0
370,3,23,-0.0004,-0.0002,21.61,47.12,522.22,2388.05,8133.61,8.3839,392.0,38.895199999999996,23.3791,03/02/2020 17:45,0
371,3,24,-0.0038,-0.0002,21.61,47.26,521.66,2388.05,8140.94,8.3768,391.0,38.81,23.3903,03/02/2020 17:50,0
372,3,25,-0.0005,-0.0004,21.61,47.17,522.15,2387.98,8134.79,8.3845,391.0,38.9,23.4004,03/02/2020 17:55,0
373,3,26,-0.0023,-0.0005,21.61,47.28,521.93,2388.05,8140.65,8.4062,391.0,39.01,23.2767,03/02/2020 18:00,0
374,3,27,0.001,0.0002,21.61,47.17,521.69,2388.04,8138.31,8.4095,392.0,38.97,23.3769,03/02/2020 18:05,0
375,3,29,0.0038,0.0004,21.61,47.24,522.15,2387.99,8135.88,8.4387,392.0,39.15,23.3378,03/02/2020 18:15,0
376,3,30,0.0012,0.0004,21.61,47.23,522.35,2388.04,8140.32,8.3927,392.0,38.895199999999996,23.3824,03/02/2020 18:21,0
377,3,31,0.0039,0.0001,21.61,47.33,521.92,2388.05,8143.37,8.393,391.0,38.98,23.3272,03/02/2020 18:25,0
378,3,32,0.0018,0.0002,21.61,47.3,522.11,2388.08,8135.67,8.392,393.0,39.1,23.3545,03/02/2020 18:30,0
379,3,35,-0.0013,0.0001,21.61,47.411796875,522.19,2388.0,8136.27,8.3924,391.0,39.03,23.343,03/02/2020 18:45,0
380,3,36,-0.0018,0.0001,21.61,47.33,522.77,2388.05,8144.61,8.3794,393.0,38.84,23.3414,03/02/2020 18:50,0
381,3,37,0.0058,0.0001,21.61,47.17,522.14,2388.05,8140.71,8.4142,394.0,38.78,23.2711,03/02/2020 18:55,0
382,3,38,0.0006,0.0001,21.61,47.44,521.81,2388.05,8134.72,8.4094,393.0,38.98,23.3501,03/02/2020 19:00,0
383,3,39,0.0011,0.0004,21.61,47.1,522.0,2388.08,8139.81,8.3738,392.0,38.79,23.3514,03/02/2020 19:05,0
384,3,41,0.0009,-0.0002,21.61,47.32,522.69,2388.07,8143.58,8.3682,392.0,38.99,23.3774,03/02/2020 19:15,0
385,3,42,0.0027,-0.0003,21.6,47.31,522.02,2388.01,8140.13,8.3828,390.0,39.11,23.4412,03/02/2020 19:20,0
386,3,43,0.0044,-0.0003,21.61,47.35,521.7,2388.06,8138.47,8.42895737704918,392.0,39.03,23.3024,03/02/2020 19:25,0
387,3,45,-0.0025,-0.0005,21.61,47.06,522.17,2388.06,8138.89,8.4342,392.0,39.23,23.4284,03/02/2020 19:35,0
388,3,47,-0.0013,-0.0004,21.61,47.29,522.2,2388.02,8139.29,8.4134,392.74603174603175,39.01,23.4428,03/02/2020 19:45,0
389,3,48,0.0002,0.0001,21.61,47.32,521.88,2387.95,8138.95,8.4199,392.0,38.92,23.406,03/02/2020 19:50,0
390,3,52,0.0042,0.0,21.61,47.36,522.73,2388.07,8142.51,8.3954,392.0,39.14,23.4006,03/02/2020 20:10,0
391,3,53,0.0032,0.0002,21.61,47.21,522.54,2388.03,8141.43,8.4046,391.0,38.99,23.3824,03/02/2020 20:15,0
392,3,54,0.0003,0.0002,21.61,47.45,522.19,2388.05,8143.47,8.3958,391.0,38.85,23.4086,03/02/2020 20:20,0
393,3,55,-0.0001,0.0002,21.61,47.22,522.09,2388.03,8141.34,8.4135,393.0,38.9,23.4306,03/02/2020 20:25,0
394,3,56,-0.0001,-0.0002,21.61,47.14,522.08,2388.02,8136.63,8.4042,394.0,39.1,23.4319,03/02/2020 20:30,0
395,3,57,0.0004,-0.0005,21.61,47.28,522.06,2388.09,8137.58,8.42895737704918,392.74603174603175,38.92,23.366,03/02/2020 20:35,0
396,3,58,0.004,-0.0005,21.61,47.35,521.85,2388.04,8130.67,8.4032,392.0,38.88,23.3982,03/02/2020 20:40,0
397,3,59,0.0011,0.0002,21.61,47.22,522.85,2388.07,8142.01,8.42895737704918,390.0,39.15,23.388,03/02/2020 20:45,0
398,3,60,0.0011,0.0003,21.61,47.47,522.23,2388.05,8136.68,8.4616,394.0,38.94,23.2905,03/02/2020 20:50,0
399,3,61,-0.0006,0.0002,21.61,47.26,521.8,2388.06,8138.34,8.4046,393.0,38.83,23.3697,03/02/2020 20:55,0
400,3,62,0.0009,0.0002,21.61,47.28,522.16,2388.04,8143.24,8.417,393.0,38.96,23.4182,03/02/2020 21:00,0
